$$SOE
1991-Oct-06, 1.203729562656242E+09, -5.140726820995583E+09, -7.199580648849025E+08, 4.551671696219147E+00, -1.049149947886259E+01, -1.182688582198631E+01
1991-Nov-05, 1.215524399316219E+09, -5.167906046575456E+09, -7.506111991284974E+08, 4.549295806892266E+00, -1.048015496515883E+01, -1.182521793865533E+01
1991-Dec-05, 1.227313187117737E+09, -5.195056083400742E+09, -7.812599649122796E+08, 4.547006175334437E+00, -1.046897385082163E+01, -1.182351583652710E+01
1992-Jan-04, 1.239096187267807E+09, -5.222177290351886E+09, -8.119042776508715E+08, 4.544831564237313E+00, -1.045788987005082E+01, -1.182178156056689E+01
1992-Feb-03, 1.250873629251657E+09, -5.249269839288592E+09, -8.425440515678055E+08, 4.542701461763230E+00, -1.044686484319285E+01, -1.182001320040669E+01
1992-Mar-04, 1.262645532972187E+09, -5.276333911279436E+09, -8.731791951393750E+08, 4.540552803217030E+00, -1.043592895999477E+01, -1.181820954816843E+01
1992-Apr-03, 1.274411861939448E+09, -5.303369782800467E+09, -9.038096211857338E+08, 4.538404295635424E+00, -1.042509906750599E+01, -1.181637307028386E+01
1992-May-03, 1.286172609477286E+09, -5.330377759794626E+09, -9.344352495702407E+08, 4.536244961347162E+00, -1.041441552142281E+01, -1.181450821397390E+01
1992-Jun-02, 1.297927761380232E+09, -5.357358263447277E+09, -9.650560096151495E+08, 4.534095014502089E+00, -1.040390742870182E+01, -1.181261811573826E+01
1992-Jul-02, 1.309677441116503E+09, -5.384311729570937E+09, -9.956718444541824E+08, 4.532027225842454E+00, -1.039353173063824E+01, -1.181070698296881E+01
1992-Aug-01, 1.321421831444224E+09, -5.411238417162629E+09, -1.026282697011929E+09, 4.530006904694457E+00, -1.038324603860406E+01, -1.180877404793547E+01
1992-Aug-31, 1.333161000551981E+09, -5.438138551159996E+09, -1.056888509013787E+09, 4.527995122965478E+00, -1.037305002082673E+01, -1.180681846410352E+01
1992-Sep-30, 1.344894981861627E+09, -5.465012378936113E+09, -1.087489226258160E+09, 4.525997696783273E+00, -1.036293750173598E+01, -1.180484130340963E+01
1992-Oct-30, 1.356623709905567E+09, -5.491860125692825E+09, -1.118084770038697E+09, 4.523926985165235E+00, -1.035294373692562E+01, -1.180282172261449E+01
1992-Nov-29, 1.368347036804748E+09, -5.518682176973125E+09, -1.148675080788279E+09, 4.521854318718872E+00, -1.034312010202284E+01, -1.180081074618742E+01
1992-Dec-29, 1.380065066620399E+09, -5.545478987766031E+09, -1.179260157782280E+09, 4.519844193378694E+00, -1.033345057351281E+01, -1.179878202553912E+01
1993-Jan-28, 1.391777971611714E+09, -5.572250918992702E+09, -1.209839956629290E+09, 4.517904285785694E+00, -1.032392345111036E+01, -1.179673938257141E+01
1993-Feb-27, 1.403485951996189E+09, -5.598998300923414E+09, -1.240414444381338E+09, 4.516050025208109E+00, -1.031450524659969E+01, -1.179468528805904E+01
1993-Mar-29, 1.415189262832175E+09, -5.625721326266361E+09, -1.270983595519570E+09, 4.514286815057335E+00, -1.030511091188345E+01, -1.179261979990397E+01
1993-Apr-28, 1.426888004693674E+09, -5.652420002366684E+09, -1.301547370579020E+09, 4.512512827111519E+00, -1.029572395851968E+01, -1.179053707837493E+01
1993-May-28, 1.438582076366539E+09, -5.679094421942511E+09, -1.332105726612062E+09, 4.510686291823936E+00, -1.028640850674011E+01, -1.178843977832778E+01
1993-Jun-27, 1.450271376296969E+09, -5.705744809781384E+09, -1.362658630307724E+09, 4.508824083785560E+00, -1.027717907064636E+01, -1.178632877125828E+01
1993-Jul-27, 1.461955774766056E+09, -5.732371437596388E+09, -1.393206042812377E+09, 4.506909901042125E+00, -1.026808533174079E+01, -1.178420361813077E+01
1993-Aug-26, 1.473635197963892E+09, -5.758974727307175E+09, -1.423747935797561E+09, 4.505003949608009E+00, -1.025917508680459E+01, -1.178207177316474E+01
1993-Sep-25, 1.485309784548172E+09, -5.785555093631395E+09, -1.454284297789737E+09, 4.503173317282449E+00, -1.025038195618230E+01, -1.177993450322579E+01
1993-Oct-25, 1.496979690803765E+09, -5.812112778385142E+09, -1.484815109555138E+09, 4.501390036735527E+00, -1.024167052671403E+01, -1.177778929407076E+01
1993-Nov-24, 1.508645018749281E+09, -5.838647986213563E+09, -1.515340352673336E+09, 4.499645976736515E+00, -1.023303803259344E+01, -1.177563863384970E+01
1993-Dec-24, 1.520305871932800E+09, -5.865160863600452E+09, -1.545860011334093E+09, 4.497920692463902E+00, -1.022443593456488E+01, -1.177347854712684E+01
1994-Jan-23, 1.531962205287060E+09, -5.891651522887543E+09, -1.576374055383842E+09, 4.496156093893585E+00, -1.021590396413107E+01, -1.177130678585029E+01
1994-Feb-22, 1.543613929517760E+09, -5.918120230221045E+09, -1.606882461279639E+09, 4.494379876000207E+00, -1.020750234844397E+01, -1.176912976718870E+01
1994-Mar-24, 1.555261091628035E+09, -5.944567289463898E+09, -1.637385218884147E+09, 4.492629936070177E+00, -1.019919573015840E+01, -1.176694768010032E+01
1994-Apr-23, 1.566903745016807E+09, -5.970992946505529E+09, -1.667882315073598E+09, 4.490903877517678E+00, -1.019098749912392E+01, -1.176476202907167E+01
1994-May-23, 1.578541985968954E+09, -5.997397453305770E+09, -1.698373747763006E+09, 4.489236433353368E+00, -1.018286695805016E+01, -1.176257869715741E+01
1994-Jun-22, 1.590175973147189E+09, -6.023780922803408E+09, -1.728859519888020E+09, 4.487602639599824E+00, -1.017474906201257E+01, -1.176039271374757E+01
1994-Jul-22, 1.601805679748179E+09, -6.050143369720004E+09, -1.759339618551542E+09, 4.485924293038352E+00, -1.016665330221522E+01, -1.175820093137035E+01
1994-Aug-21, 1.613430959380827E+09, -6.076484934319849E+09, -1.789814032243683E+09, 4.484195811676115E+00, -1.015863998565545E+01, -1.175600689027068E+01
1994-Sep-20, 1.625051697073728E+09, -6.102805827997274E+09, -1.820282752158155E+09, 4.482411668593990E+00, -1.015071209881892E+01, -1.175380685292310E+01
1994-Oct-20, 1.636667742767835E+09, -6.129106354763193E+09, -1.850745763656226E+09, 4.480582909697255E+00, -1.014293348592307E+01, -1.175160306417265E+01
1994-Nov-19, 1.648279081247581E+09, -6.155386956024808E+09, -1.881203067232302E+09, 4.478800652386562E+00, -1.013532740001032E+01, -1.174940359343418E+01
1994-Dec-19, 1.659885908378484E+09, -6.181647963187257E+09, -1.911654672293468E+09, 4.477095894374674E+00, -1.012780740358939E+01, -1.174720543380041E+01
1995-Jan-18, 1.671488398529490E+09, -6.207889553293044E+09, -1.942100581266672E+09, 4.475449743368676E+00, -1.012034047290266E+01, -1.174500857913047E+01
1995-Feb-17, 1.683086694321299E+09, -6.234111837910227E+09, -1.972540801529537E+09, 4.473860595601294E+00, -1.011289789858882E+01, -1.174281578344573E+01
1995-Mar-19, 1.694680868250802E+09, -6.260314794145050E+09, -2.002975334443726E+09, 4.472251030692084E+00, -1.010543395260729E+01, -1.174061937780061E+01
1995-Apr-18, 1.706270776066888E+09, -6.286498443645412E+09, -2.033404169212245E+09, 4.470564990600764E+00, -1.009801459450156E+01, -1.173841961482063E+01
1995-May-18, 1.717856253891813E+09, -6.312662998302165E+09, -2.063827305652473E+09, 4.468844461605189E+00, -1.009069626354826E+01, -1.173622282521333E+01
1995-Jun-17, 1.729437233582351E+09, -6.338808691681818E+09, -2.094244747925900E+09, 4.467092817147257E+00, -1.008346860370110E+01, -1.173402615427127E+01
1995-Jul-17, 1.741013657070758E+09, -6.364935800431054E+09, -2.124656500438027E+09, 4.465334803918139E+00, -1.007635946544963E+01, -1.173183347056656E+01
1995-Aug-16, 1.752585590847736E+09, -6.391044622324581E+09, -2.155062582075434E+09, 4.463635512938914E+00, -1.006933903746646E+01, -1.172964997736546E+01
1995-Sep-15, 1.764153149049900E+09, -6.417135270505512E+09, -2.185463007219997E+09, 4.461946774471651E+00, -1.006233831379794E+01, -1.172746837406702E+01
1995-Oct-15, 1.775716288234581E+09, -6.443207820308434E+09, -2.215857778615413E+09, 4.460220559565917E+00, -1.005538367337195E+01, -1.172528783006111E+01
1995-Nov-14, 1.787274926719106E+09, -6.469262441457747E+09, -2.246246903508403E+09, 4.458475815309342E+00, -1.004849706043709E+01, -1.172311066107605E+01
1995-Dec-14, 1.798828977570119E+09, -6.495299298547889E+09, -2.276630382462008E+09, 4.456679103016802E+00, -1.004168893284955E+01, -1.172093170808599E+01
1996-Jan-13, 1.810378325400193E+09, -6.521318672639879E+09, -2.307008215329658E+09, 4.454856415128577E+00, -1.003501648044240E+01, -1.171875546723072E+01
1996-Feb-12, 1.821923019386326E+09, -6.547320924100910E+09, -2.337380419551748E+09, 4.453096024393397E+00, -1.002845834940593E+01, -1.171658802432348E+01
1996-Mar-13, 1.833463214354648E+09, -6.573306247971352E+09, -2.367747012075552E+09, 4.451382565250520E+00, -1.002195260241918E+01, -1.171442574450726E+01
1996-Apr-12, 1.844999009894678E+09, -6.599274754556087E+09, -2.398108008393966E+09, 4.449699539074817E+00, -1.001548258237932E+01, -1.171227071344647E+01
1996-May-12, 1.856530489517278E+09, -6.625226495648664E+09, -2.428463430545089E+09, 4.448041107740027E+00, -1.000900123833134E+01, -1.171012295609156E+01
1996-Jun-11, 1.868057589387379E+09, -6.651161410884209E+09, -2.458813285663465E+09, 4.446309781482580E+00, -1.000251195612877E+01, -1.170797512439696E+01
1996-Jul-11, 1.879580067432553E+09, -6.677079582917346E+09, -2.489157574939370E+09, 4.444479450224942E+00, -9.996099538984682E+00, -1.170582957957296E+01
1996-Aug-10, 1.891097740610881E+09, -6.702981275282939E+09, -2.519496311167990E+09, 4.442603736021145E+00, -9.989790491978528E+00, -1.170368930368463E+01
1996-Sep-09, 1.902610486475930E+09, -6.728866769452435E+09, -2.549829503418941E+09, 4.440684651551730E+00, -9.983608468495536E+00, -1.170155258828545E+01
1996-Oct-09, 1.914118257012951E+09, -6.754736435291473E+09, -2.580157167418961E+09, 4.438780053195901E+00, -9.977579611229389E+00, -1.169942525450462E+01
1996-Nov-08, 1.925621200579646E+09, -6.780590601137444E+09, -2.610479333214101E+09, 4.436955563964346E+00, -9.971627789599520E+00, -1.169730847600713E+01
1996-Dec-08, 1.937119458929489E+09, -6.806429379325272E+09, -2.640796019030264E+09, 4.435158577295653E+00, -9.965704897263334E+00, -1.169519674345054E+01
1997-Jan-07, 1.948613053847718E+09, -6.832252852039617E+09, -2.671107237904998E+09, 4.433359027004065E+00, -9.959823517668383E+00, -1.169309107623033E+01
1997-Feb-06, 1.960101987411080E+09, -6.858061109114517E+09, -2.701413006271122E+09, 4.431548836238185E+00, -9.953958742864563E+00, -1.169098937197891E+01
1997-Mar-08, 1.971586147081668E+09, -6.883854224573526E+09, -2.731713327893245E+09, 4.429674900717235E+00, -9.948150880755865E+00, -1.168888887832805E+01
1997-Apr-07, 1.983065386369126E+09, -6.909632431528092E+09, -2.762008212370511E+09, 4.427767678591070E+00, -9.942462939330726E+00, -1.168679584426027E+01
1997-May-07, 1.994539717370323E+09, -6.935396014527676E+09, -2.792297684655714E+09, 4.425883336322259E+00, -9.936856798810535E+00, -1.168471161626741E+01
1997-Jun-06, 2.006009175270077E+09, -6.961145157798308E+09, -2.822581764360081E+09, 4.424008659745626E+00, -9.931319535256607E+00, -1.168263527219943E+01
1997-Jul-06, 2.017473792304858E+09, -6.986880035292502E+09, -2.852860475890809E+09, 4.422155799833595E+00, -9.925845950399543E+00, -1.168057047869562E+01
1997-Aug-05, 2.028933631713138E+09, -7.012600731661108E+09, -2.883133846807289E+09, 4.420303526866406E+00, -9.920371112162393E+00, -1.167851243098275E+01
1997-Sep-04, 2.040388580261298E+09, -7.038307268447992E+09, -2.913401886428406E+09, 4.418375805588327E+00, -9.914930912732778E+00, -1.167645679529231E+01
1997-Oct-04, 2.051838429313278E+09, -7.063999837856559E+09, -2.943664604456587E+09, 4.416382309023460E+00, -9.909602451050542E+00, -1.167440749521457E+01
1997-Nov-03, 2.063283075775565E+09, -7.089678733564828E+09, -2.973922017974389E+09, 4.414356898763448E+00, -9.904382131462532E+00, -1.167236281074005E+01
1997-Dec-03, 2.074722445822052E+09, -7.115344280530480E+09, -3.004174138488475E+09, 4.412319620435252E+00, -9.899306116494973E+00, -1.167032411790419E+01
1998-Jan-02, 2.086156597165922E+09, -7.140996873340994E+09, -3.034420990124083E+09, 4.410349675760807E+00, -9.894376642001887E+00, -1.166829856686270E+01
1998-Feb-01, 2.097585772341653E+09, -7.166636757120388E+09, -3.064662605827584E+09, 4.408467616711381E+00, -9.889487732540562E+00, -1.166628272935549E+01
1998-Mar-03, 2.109010122128056E+09, -7.192263984170874E+09, -3.094899006040197E+09, 4.406617209098643E+00, -9.884608526059090E+00, -1.166427409776816E+01
1998-Apr-02, 2.120429681157676E+09, -7.217878591739532E+09, -3.125130211618553E+09, 4.404773474891767E+00, -9.879746909586384E+00, -1.166227483163439E+01
1998-May-02, 2.131844419789198E+09, -7.243480584106609E+09, -3.155356240480432E+09, 4.402880908647304E+00, -9.874882834680591E+00, -1.166027862383433E+01
1998-Jun-01, 2.143254139701717E+09, -7.269070047941374E+09, -3.185577098741395E+09, 4.400901176875901E+00, -9.870093516771355E+00, -1.165828572543896E+01
1998-Jul-01, 2.154658670552099E+09, -7.294647279504287E+09, -3.215792803788031E+09, 4.398895059883276E+00, -9.865442187155313E+00, -1.165630328879182E+01
1998-Jul-31, 2.166058010385586E+09, -7.320212588155281E+09, -3.246003381171681E+09, 4.396893292598048E+00, -9.860895381660677E+00, -1.165432885823006E+01
1998-Aug-30, 2.177452184877799E+09, -7.345766255287824E+09, -3.276208853083421E+09, 4.394912898204860E+00, -9.856458870587872E+00, -1.165236433890575E+01
1998-Sep-29, 2.188841304221547E+09, -7.371308553062834E+09, -3.306409251402687E+09, 4.393000713332995E+00, -9.852106598174085E+00, -1.165041387622645E+01
1998-Oct-29, 2.200225512868571E+09, -7.396839585663595E+09, -3.336604603132446E+09, 4.391108638284097E+00, -9.847769055342278E+00, -1.164846938246918E+01
1998-Nov-28, 2.211604783672935E+09, -7.422359430053204E+09, -3.366794920191947E+09, 4.389185871383110E+00, -9.843483732883051E+00, -1.164652928015423E+01
1998-Dec-28, 2.222979060050678E+09, -7.447868292251907E+09, -3.396980219523118E+09, 4.387263667247517E+00, -9.839289394448837E+00, -1.164459757403714E+01
1999-Jan-27, 2.234348343931232E+09, -7.473366376717356E+09, -3.427160517003752E+09, 4.385330877197609E+00, -9.835176343825708E+00, -1.164266993110581E+01
1999-Feb-26, 2.245712624041660E+09, -7.498853948571465E+09, -3.457335827081715E+09, 4.383409573696030E+00, -9.831183314005123E+00, -1.164075032859685E+01
1999-Mar-28, 2.257072027749398E+09, -7.524331321524572E+09, -3.487506180796630E+09, 4.381578041293187E+00, -9.827287476463823E+00, -1.163884533129946E+01
1999-Apr-27, 2.268426774481502E+09, -7.549798623708951E+09, -3.517671608980305E+09, 4.379807651240300E+00, -9.823410709300912E+00, -1.163694954802523E+01
1999-May-27, 2.279776965081880E+09, -7.575255891934267E+09, -3.547832134778502E+09, 4.378055840324467E+00, -9.819549041996527E+00, -1.163506292038922E+01
1999-Jun-26, 2.291122637821193E+09, -7.600703174643773E+09, -3.577987785133657E+09, 4.376316593348640E+00, -9.815695572976097E+00, -1.163318638813087E+01
1999-Jul-26, 2.302463731530450E+09, -7.626140476388567E+09, -3.608138575137322E+09, 4.374514500609386E+00, -9.811862653103411E+00, -1.163131261523932E+01
1999-Aug-25, 2.313800057639418E+09, -7.651567963107835E+09, -3.638284513902487E+09, 4.372644211049689E+00, -9.808139003327970E+00, -1.162944430643893E+01
1999-Sep-24, 2.325131543549309E+09, -7.676985986930172E+09, -3.668425624701355E+09, 4.370789212085009E+00, -9.804551075842067E+00, -1.162758669661282E+01
1999-Oct-24, 2.336458253693942E+09, -7.702394863629976E+09, -3.698561930240665E+09, 4.368965297770663E+00, -9.801084429710667E+00, -1.162573712986604E+01
1999-Nov-23, 2.347780321265733E+09, -7.727794911257503E+09, -3.728693456056888E+09, 4.367216398817256E+00, -9.797737850103857E+00, -1.162389977485969E+01
1999-Dec-23, 2.359098024311634E+09, -7.753186368322601E+09, -3.758820239214757E+09, 4.365592962687607E+00, -9.794432579978498E+00, -1.162207602422310E+01
2000-Jan-22, 2.370411596231709E+09, -7.778569239356659E+09, -3.788942303464218E+09, 4.364018342317401E+00, -9.791114673471817E+00, -1.162025840990732E+01
2000-Feb-21, 2.381721091506810E+09, -7.803943521849343E+09, -3.819059664025055E+09, 4.362446179329828E+00, -9.787816261551887E+00, -1.161844754326079E+01
2000-Mar-22, 2.393026535576735E+09, -7.829309290777750E+09, -3.849172342198535E+09, 4.360885461073134E+00, -9.784539088991762E+00, -1.161664404759368E+01
2000-Apr-21, 2.404327895394495E+09, -7.854666622359639E+09, -3.879280350659134E+09, 4.359296216046118E+00, -9.781317127343415E+00, -1.161484503313326E+01
2000-May-21, 2.415625127613917E+09, -7.880015737006025E+09, -3.909383707433965E+09, 4.357714873189559E+00, -9.778206966805534E+00, -1.161305653507441E+01
2000-Jun-20, 2.426918364867401E+09, -7.905356897866754E+09, -3.939482447079011E+09, 4.356211821172501E+00, -9.775163820881550E+00, -1.161128109496272E+01
2000-Jul-20, 2.438207774509998E+09, -7.930690216226296E+09, -3.969576597167039E+09, 4.354759663441595E+00, -9.772153857446318E+00, -1.160951535351700E+01
2000-Aug-19, 2.449493468210775E+09, -7.956015774569705E+09, -3.999666184272246E+09, 4.353348213287887E+00, -9.769178285288653E+00, -1.160776115783550E+01
2000-Sep-18, 2.460775561440813E+09, -7.981333619582500E+09, -4.029751237621551E+09, 4.351966362127549E+00, -9.766195135906813E+00, -1.160601503538955E+01
2000-Oct-18, 2.472054029987846E+09, -8.006643758360310E+09, -4.059831769135430E+09, 4.350548776261938E+00, -9.763243833736889E+00, -1.160427226211350E+01
2000-Nov-17, 2.483328789015536E+09, -8.031946373237701E+09, -4.089907791569537E+09, 4.349119668227369E+00, -9.760399827289435E+00, -1.160253738615517E+01
2000-Dec-17, 2.494599911931277E+09, -8.057241737558800E+09, -4.119979329658392E+09, 4.347741289187383E+00, -9.757642519451830E+00, -1.160081097827192E+01
2001-Jan-16, 2.505867535677622E+09, -8.082530068284571E+09, -4.150046403299256E+09, 4.346426340205682E+00, -9.754971480190680E+00, -1.159909324794801E+01
2001-Feb-15, 2.517131878975810E+09, -8.107811576418476E+09, -4.180109041610945E+09, 4.345223814128348E+00, -9.752369931654368E+00, -1.159738996209064E+01
2001-Mar-17, 2.528393274562537E+09, -8.133086312519505E+09, -4.210167281651945E+09, 4.344134448532524E+00, -9.749731840610981E+00, -1.159569767999485E+01
2001-Apr-16, 2.539651895629336E+09, -8.158354140348513E+09, -4.240221144101280E+09, 4.343071650811173E+00, -9.747042145095170E+00, -1.159401195157226E+01
2001-May-16, 2.550907746943205E+09, -8.183614979398272E+09, -4.270270647337954E+09, 4.342001952078863E+00, -9.744344698552942E+00, -1.159233491339506E+01
2001-Jun-15, 2.562160805091682E+09, -8.208868807354817E+09, -4.300315811394556E+09, 4.340903301343701E+00, -9.741638212350963E+00, -1.159066255285053E+01
2001-Jul-15, 2.573410947334489E+09, -8.234115686460545E+09, -4.330356646267036E+09, 4.339756025860517E+00, -9.738994472089997E+00, -1.158899512740473E+01
2001-Aug-14, 2.584658116881246E+09, -8.259355866603567E+09, -4.360393173383240E+09, 4.338630648153247E+00, -9.736467886309926E+00, -1.158734003716216E+01
2001-Sep-13, 2.595902465000776E+09, -8.284589580483034E+09, -4.390425425181219E+09, 4.337574259146076E+00, -9.733999259519978E+00, -1.158569536116918E+01
2001-Oct-13, 2.607144160754400E+09, -8.309816953670380E+09, -4.420453426902060E+09, 4.336584034639197E+00, -9.731571956997659E+00, -1.158406077275585E+01
2001-Nov-12, 2.618383392236113E+09, -8.335038077967101E+09, -4.450477208387156E+09, 4.335680058996815E+00, -9.729166643697239E+00, -1.158243921285954E+01
2001-Dec-12, 2.629620356438173E+09, -8.360252911727955E+09, -4.480496795600419E+09, 4.334817058668247E+00, -9.726719715009400E+00, -1.158082309688493E+01
2002-Jan-11, 2.640855071946622E+09, -8.385461392664001E+09, -4.510512198382999E+09, 4.333940850466904E+00, -9.724274480382464E+00, -1.157921069802108E+01
2002-Feb-10, 2.652087525467174E+09, -8.410663605058911E+09, -4.540523432822846E+09, 4.333084650918648E+00, -9.721879855479903E+00, -1.157760741669964E+01
2002-Mar-12, 2.663317798831570E+09, -8.435859637206088E+09, -4.570530519675601E+09, 4.332253576702225E+00, -9.719510363659928E+00, -1.157601015475720E+01
2002-Apr-11, 2.674545959902751E+09, -8.461049588004345E+09, -4.600533477161121E+09, 4.331459066770565E+00, -9.717189716572076E+00, -1.157442194125000E+01
2002-May-11, 2.685772172918302E+09, -8.486233583840768E+09, -4.630532337557692E+09, 4.330760864367518E+00, -9.714898364441218E+00, -1.157284892995321E+01
2002-Jun-10, 2.696996670084767E+09, -8.511411572095222E+09, -4.660527132889015E+09, 4.330120655663855E+00, -9.712552898245679E+00, -1.157128451188767E+01
2002-Jul-10, 2.708219514407730E+09, -8.536583419323269E+09, -4.690517882130239E+09, 4.329476596309560E+00, -9.710166704208991E+00, -1.156972694443826E+01
2002-Aug-09, 2.719440679713335E+09, -8.561749073617973E+09, -4.720504606474522E+09, 4.328827109582254E+00, -9.707769385435199E+00, -1.156817833702009E+01
2002-Sep-08, 2.730660104395666E+09, -8.586908496609661E+09, -4.750487320314924E+09, 4.328126932013982E+00, -9.705373107522508E+00, -1.156663227583035E+01
2002-Oct-08, 2.741877653235116E+09, -8.612061795666424E+09, -4.780466032523767E+09, 4.327387194670827E+00, -9.703057284192610E+00, -1.156509166384041E+01
2002-Nov-07, 2.753093340084896E+09, -8.637209236726749E+09, -4.810440767439167E+09, 4.326705267887271E+00, -9.700839434936970E+00, -1.156356324091955E+01
2002-Dec-07, 2.764307355052516E+09, -8.662350985581036E+09, -4.840411551500198E+09, 4.326098253962066E+00, -9.698663780640585E+00, -1.156204335377881E+01
2003-Jan-06, 2.775519907263241E+09, -8.687487123742123E+09, -4.870378409011805E+09, 4.325577800456242E+00, -9.696507319718567E+00, -1.156053410215230E+01
2003-Feb-05, 2.786731254861029E+09, -8.712617642656088E+09, -4.900341372052254E+09, 4.325163729376984E+00, -9.694307071558775E+00, -1.155903700094996E+01
2003-Mar-07, 2.797941562815735E+09, -8.737742336382765E+09, -4.930300459802567E+09, 4.324761392581872E+00, -9.692019668880345E+00, -1.155754358464075E+01
2003-Apr-06, 2.809150777480174E+09, -8.762861045223131E+09, -4.960255681190031E+09, 4.324317562409528E+00, -9.689703935985591E+00, -1.155605453510329E+01
2003-May-06, 2.820358825785424E+09, -8.787973762424330E+09, -4.990207054085542E+09, 4.323862253468540E+00, -9.687390198257765E+00, -1.155457317220386E+01
2003-Jun-05, 2.831565648433137E+09, -8.813080498528355E+09, -5.020154592435075E+09, 4.323374319567982E+00, -9.685099476347020E+00, -1.155309643074582E+01
2003-Jul-05, 2.842771198675567E+09, -8.838181375690605E+09, -5.050098314054642E+09, 4.322891939852660E+00, -9.682876011138619E+00, -1.155162963088432E+01
2003-Aug-04, 2.853975599587649E+09, -8.863276541269302E+09, -5.080038252586527E+09, 4.322487696349757E+00, -9.680672485480130E+00, -1.155017605179106E+01
2003-Sep-03, 2.865179003250493E+09, -8.888365958654842E+09, -5.109974433206465E+09, 4.322116749945851E+00, -9.678440762435967E+00, -1.154872991356776E+01
2003-Oct-03, 2.876381450847308E+09, -8.913449565739700E+09, -5.139906874705752E+09, 4.321749968304408E+00, -9.676196483971946E+00, -1.154729165806214E+01
2003-Nov-02, 2.887582970536165E+09, -8.938527330276272E+09, -5.169835599004347E+09, 4.321391583708738E+00, -9.673924908558373E+00, -1.154585990763899E+01
2003-Dec-02, 2.898783506457324E+09, -8.963599199629475E+09, -5.199760613980576E+09, 4.320990784777030E+00, -9.671659553549924E+00, -1.154442990784398E+01
2004-Jan-01, 2.909982970303423E+09, -8.988665277333620E+09, -5.229681928945543E+09, 4.320578866466059E+00, -9.669466013686602E+00, -1.154300665102871E+01
2004-Jan-31, 2.921181449560500E+09, -9.013725737445580E+09, -5.259599568519362E+09, 4.320231025186339E+00, -9.667311126804252E+00, -1.154159279633085E+01
2004-Mar-01, 2.932379098337445E+09, -9.038780628891508E+09, -5.289513553012884E+09, 4.319940558805011E+00, -9.665166325637831E+00, -1.154018688399977E+01
2004-Mar-31, 2.943576077159536E+09, -9.063829955112633E+09, -5.319423907324138E+09, 4.319720672896111E+00, -9.663013365487158E+00, -1.153879288802692E+01
2004-Apr-30, 2.954772585291775E+09, -9.088873601809246E+09, -5.349330662686465E+09, 4.319559006690414E+00, -9.660770473743963E+00, -1.153740781607643E+01
2004-May-30, 2.965968636624096E+09, -9.113911318480944E+09, -5.379233832222004E+09, 4.319357908793509E+00, -9.658446088316580E+00, -1.153602590127622E+01
2004-Jun-29, 2.977164073333789E+09, -9.138942983466427E+09, -5.409133425627994E+09, 4.319092102748317E+00, -9.656113358924667E+00, -1.153464967827679E+01
2004-Jul-29, 2.988358769805734E+09, -9.163968602969166E+09, -5.439029459257313E+09, 4.318779259263943E+00, -9.653782803006616E+00, -1.153327784566682E+01
2004-Aug-28, 2.999552582390888E+09, -9.188988244276049E+09, -5.468921941798746E+09, 4.318417197394656E+00, -9.651509212546411E+00, -1.153191035302775E+01
2004-Sep-27, 3.010745459962154E+09, -9.214002116215477E+09, -5.498810892415412E+09, 4.318078738060178E+00, -9.649330000946776E+00, -1.153055418708369E+01
2004-Oct-27, 3.021937569581807E+09, -9.239010375066534E+09, -5.528696342484131E+09, 4.317817504132843E+00, -9.647165094815026E+00, -1.152920787128500E+01
2004-Nov-26, 3.033129068830909E+09, -9.264013003683132E+09, -5.558578312290911E+09, 4.317603915164626E+00, -9.644981814292313E+00, -1.152786868780655E+01
2004-Dec-26, 3.044320059319342E+09, -9.289009947493427E+09, -5.588456821920666E+09, 4.317430278785165E+00, -9.642774661520903E+00, -1.152653855961397E+01
2005-Jan-25, 3.055510625813052E+09, -9.314001077121868E+09, -5.618331889898287E+09, 4.317258750871297E+00, -9.640495931385693E+00, -1.152521151117655E+01
2005-Feb-24, 3.066700682826628E+09, -9.338986259702690E+09, -5.648203519634155E+09, 4.317034512328738E+00, -9.638196245493194E+00, -1.152388595077793E+01
2005-Mar-26, 3.077890115098863E+09, -9.363965530193644E+09, -5.678071722048710E+09, 4.316792576044670E+00, -9.635935225915869E+00, -1.152256822160965E+01
2005-Apr-25, 3.089078937820411E+09, -9.388938947036919E+09, -5.707936517719464E+09, 4.316558229200580E+00, -9.633679264242556E+00, -1.152125662708701E+01
2005-May-25, 3.100267163107437E+09, -9.413906536506258E+09, -5.737797923108686E+09, 4.316334191234515E+00, -9.631438665482296E+00, -1.151995276194610E+01
2005-Jun-24, 3.111454859563467E+09, -9.438868336757671E+09, -5.767655964875853E+09, 4.316160166671077E+00, -9.629199743587970E+00, -1.151866165954329E+01
2005-Jul-24, 3.122642141894656E+09, -9.463824237480915E+09, -5.797510669325417E+09, 4.315996576136693E+00, -9.626885668058287E+00, -1.151737631936127E+01
2005-Aug-23, 3.133828935504103E+09, -9.488774072684910E+09, -5.827362046162491E+09, 4.315775143761649E+00, -9.624528991147919E+00, -1.151609397460695E+01
2005-Sep-22, 3.145015082395731E+09, -9.513717818411186E+09, -5.857210107111502E+09, 4.315506845285323E+00, -9.622186942995576E+00, -1.151481799459158E+01
2005-Oct-22, 3.156200469305807E+09, -9.538655503536047E+09, -5.887054863256990E+09, 4.315183763809179E+00, -9.619863268105346E+00, -1.151354360618919E+01
2005-Nov-21, 3.167384967471096E+09, -9.563587255151180E+09, -5.916896320788048E+09, 4.314829424803031E+00, -9.617616360444497E+00, -1.151227362808700E+01
